,date_heure,debit,taux,year,month,hour,date,holidays,study_break,temperature,precipitations,wind_speed,travaux_impact,Etat_trafic_metro,Etat_trafic_RERA,Etat_trafic_RERB,Manifestations,Events_encoded,Paris_respire_encoded,Confinement,Couvre_feu,weekday_friday,weekday_monday,weekday_saturday,weekday_sunday,weekday_thursday,weekday_tuesday,weekday_wednesday,season_autumn,season_spring,season_summer,season_winter,weather_Averse(s),weather_brouillard,weather_bruine,weather_neige,weather_normal,weather_nuages faibles,weather_nuages fort,weather_nuages moderes,weather_orage,weather_pluie
29,2019-11-02 09:00:00,609.0,6.16667,2019,11,9,2019-11-02,0,1,13.566666666666702,-2.7755575615628914e-17,6.3,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
30,2019-11-02 10:00:00,730.0,12.525,2019,11,10,2019-11-02,0,1,13.400000000000036,-0.1,6.7,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31,2019-11-02 11:00:00,884.0,16.27167,2019,11,11,2019-11-02,0,1,13.26666666666669,-0.1,6.866666666666667,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
32,2019-11-02 12:00:00,1009.0,20.752779999999998,2019,11,12,2019-11-02,0,1,13.133333333333345,-0.1,7.033333333333333,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
33,2019-11-02 13:00:00,919.0,22.61444,2019,11,13,2019-11-02,0,1,13.0,-0.1,7.2,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
34,2019-11-02 14:00:00,1101.0,23.87444,2019,11,14,2019-11-02,0,1,12.800000000000011,-0.06666666666666668,7.533333333333333,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
35,2019-11-02 15:00:00,1111.0,25.43833,2019,11,15,2019-11-02,0,1,12.600000000000025,-0.03333333333333334,7.866666666666666,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
36,2019-11-02 16:00:00,1159.0,26.781670000000002,2019,11,16,2019-11-02,0,1,12.400000000000036,0.0,8.2,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
37,2019-11-02 17:00:00,1093.0,26.712220000000002,2019,11,17,2019-11-02,0,1,12.200000000000028,0.0,7.633333333333333,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
38,2019-11-02 18:00:00,1136.0,30.035559999999997,2019,11,18,2019-11-02,0,1,12.00000000000002,0.0,7.066666666666666,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
39,2019-11-02 19:00:00,1047.0,28.205,2019,11,19,2019-11-02,0,1,11.800000000000011,0.0,6.5,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
40,2019-11-02 20:00:00,1119.0,27.786109999999997,2019,11,20,2019-11-02,0,1,11.50000000000002,-0.03333333333333333,6.266666666666667,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
41,2019-11-02 21:00:00,1123.0,26.793329999999997,2019,11,21,2019-11-02,0,1,11.200000000000026,-0.06666666666666667,6.033333333333333,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
42,2019-11-02 22:00:00,1052.0,27.293329999999997,2019,11,22,2019-11-02,0,1,10.900000000000034,-0.1,5.8,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
43,2019-11-02 23:00:00,956.0,20.79278,2019,11,23,2019-11-02,0,1,10.833333333333371,-0.06666666666666668,5.733333333333333,74,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
44,2019-11-03 00:00:00,1098.0,19.580560000000002,2019,11,0,2019-11-03,0,1,10.766666666666707,-0.03333333333333334,5.666666666666666,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
45,2019-11-03 01:00:00,1111.0,21.128339999999998,2019,11,1,2019-11-03,0,1,10.700000000000044,0.0,5.6,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
46,2019-11-03 02:00:00,1017.0,17.65778,2019,11,2,2019-11-03,0,1,10.733333333333366,-0.03333333333333333,5.2,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
47,2019-11-03 03:00:00,905.0,13.43334,2019,11,3,2019-11-03,0,1,10.766666666666689,-0.06666666666666667,4.8,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
48,2019-11-03 04:00:00,679.0,8.47167,2019,11,4,2019-11-03,0,1,10.800000000000011,-0.1,4.4,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
49,2019-11-03 05:00:00,463.0,6.05334,2019,11,5,2019-11-03,0,1,10.900000000000016,0.5333333333333334,4.633333333333334,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
50,2019-11-03 06:00:00,488.0,5.33555,2019,11,6,2019-11-03,0,1,11.00000000000002,1.1666666666666667,4.866666666666666,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
51,2019-11-03 07:00:00,442.0,3.4516699999999996,2019,11,7,2019-11-03,0,1,11.100000000000025,1.8,5.1,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
52,2019-11-03 08:00:00,491.0,4.56611,2019,11,8,2019-11-03,0,1,11.533333333333362,1.2000000000000002,5.033333333333333,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
53,2019-11-03 09:00:00,549.0,6.33389,2019,11,9,2019-11-03,0,1,11.966666666666699,0.6000000000000001,4.966666666666667,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
54,2019-11-03 10:00:00,781.0,13.517779999999998,2019,11,10,2019-11-03,0,1,12.400000000000036,0.0,4.9,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
55,2019-11-03 11:00:00,411.0,6.88667,2019,11,11,2019-11-03,0,1,12.333333333333373,0.19999999999999998,4.733333333333333,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
56,2019-11-03 12:00:00,427.0,10.96556,2019,11,12,2019-11-03,0,1,12.266666666666708,0.39999999999999997,4.566666666666667,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
57,2019-11-03 13:00:00,369.0,16.765,2019,11,13,2019-11-03,0,1,12.200000000000045,0.6,4.4,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
58,2019-11-03 14:00:00,314.0,4.45666,2019,11,14,2019-11-03,0,1,12.200000000000045,0.4,4.633333333333334,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
59,2019-11-03 15:00:00,264.0,4.28389,2019,11,15,2019-11-03,0,1,12.200000000000045,0.2,4.866666666666666,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
60,2019-11-03 16:00:00,432.0,14.66,2019,11,16,2019-11-03,0,1,12.200000000000045,0.0,5.1,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
61,2019-11-03 17:00:00,493.0,13.275,2019,11,17,2019-11-03,0,1,12.000000000000039,0.0,5.233333333333333,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
62,2019-11-03 18:00:00,733.0,33.12,2019,11,18,2019-11-03,0,1,11.800000000000033,0.0,5.366666666666666,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
63,2019-11-03 19:00:00,898.0,18.941670000000002,2019,11,19,2019-11-03,0,1,11.600000000000026,0.0,5.5,74,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
64,2019-11-03 20:00:00,930.0,18.16722,2019,11,20,2019-11-03,0,1,11.500000000000021,0.06666666666666667,5.233333333333333,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
65,2019-11-03 21:00:00,841.0,16.44333,2019,11,21,2019-11-03,0,1,11.400000000000016,0.13333333333333333,4.966666666666667,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
66,2019-11-03 22:00:00,866.0,13.52333,2019,11,22,2019-11-03,0,1,11.300000000000011,0.2,4.7,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
67,2019-11-03 23:00:00,743.0,11.63222,2019,11,23,2019-11-03,0,1,10.933333333333355,0.13333333333333336,4.933333333333334,74,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
68,2019-11-04 00:00:00,630.0,9.61945,2019,11,0,2019-11-04,0,0,10.5666666666667,0.06666666666666668,5.166666666666667,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
69,2019-11-04 01:00:00,492.0,9.05445,2019,11,1,2019-11-04,0,0,10.200000000000044,0.0,5.4,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
70,2019-11-04 02:00:00,389.0,4.74,2019,11,2,2019-11-04,0,0,10.033333333333378,0.5333333333333333,4.633333333333334,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
71,2019-11-04 03:00:00,310.0,3.2038900000000003,2019,11,3,2019-11-04,0,0,9.86666666666671,1.0666666666666667,3.866666666666667,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
72,2019-11-04 04:00:00,203.0,1.7355599999999998,2019,11,4,2019-11-04,0,0,9.700000000000044,1.6,3.1,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
73,2019-11-04 05:00:00,219.0,1.5533299999999999,2019,11,5,2019-11-04,0,0,10.000000000000037,1.0666666666666669,3.6,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
74,2019-11-04 06:00:00,398.0,3.66445,2019,11,6,2019-11-04,0,0,10.300000000000031,0.5333333333333334,4.1,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
75,2019-11-04 07:00:00,634.0,7.02945,2019,11,7,2019-11-04,0,0,10.600000000000025,0.0,4.6,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
76,2019-11-04 08:00:00,1056.0,12.48611,2019,11,8,2019-11-04,0,0,10.900000000000016,0.0,5.0,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
77,2019-11-04 09:00:00,1228.0,14.842220000000001,2019,11,9,2019-11-04,0,0,11.200000000000008,0.0,5.3999999999999995,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
78,2019-11-04 10:00:00,1260.0,20.47389,2019,11,10,2019-11-04,0,0,11.5,0.0,5.8,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
79,2019-11-04 11:00:00,1138.0,21.05111,2019,11,11,2019-11-04,0,0,12.333333333333334,0.0,6.233333333333333,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
80,2019-11-04 12:00:00,1090.0,21.89278,2019,11,12,2019-11-04,0,0,13.166666666666666,0.0,6.666666666666666,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
81,2019-11-04 13:00:00,1092.0,26.83667,2019,11,13,2019-11-04,0,0,14.0,0.0,7.1,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
82,2019-11-04 14:00:00,1049.0,30.136670000000002,2019,11,14,2019-11-04,0,0,13.700000000000008,0.0,7.233333333333333,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
83,2019-11-04 15:00:00,1163.0,25.57556,2019,11,15,2019-11-04,0,0,13.400000000000018,0.0,7.366666666666666,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
84,2019-11-04 16:00:00,1127.0,21.50945,2019,11,16,2019-11-04,0,0,13.100000000000026,0.0,7.5,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
85,2019-11-04 17:00:00,1012.0,22.58278,2019,11,17,2019-11-04,0,0,11.900000000000018,0.06666666666666667,6.766666666666667,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
86,2019-11-04 18:00:00,1005.0,20.27111,2019,11,18,2019-11-04,0,0,10.700000000000008,0.13333333333333333,6.033333333333333,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
87,2019-11-04 19:00:00,1094.0,19.80722,2019,11,19,2019-11-04,0,0,9.5,0.2,5.3,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
88,2019-11-04 20:00:00,1046.0,18.01778,2019,11,20,2019-11-04,0,0,9.333333333333334,0.13333333333333336,5.233333333333333,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
89,2019-11-04 21:00:00,982.0,18.42667,2019,11,21,2019-11-04,0,0,9.166666666666666,0.06666666666666668,5.166666666666666,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
90,2019-11-04 22:00:00,797.0,18.70889,2019,11,22,2019-11-04,0,0,9.0,0.0,5.1,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
91,2019-11-04 23:00:00,740.0,12.23278,2019,11,23,2019-11-04,0,0,8.766666666666671,0.0,5.1,74,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
92,2019-11-05 00:00:00,766.0,11.70555,2019,11,0,2019-11-05,0,0,8.53333333333334,0.0,5.1,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
93,2019-11-05 01:00:00,614.0,8.42833,2019,11,1,2019-11-05,0,0,8.300000000000011,0.0,5.1,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
94,2019-11-05 02:00:00,409.0,5.14945,2019,11,2,2019-11-05,0,0,8.100000000000023,0.0,4.633333333333333,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
95,2019-11-05 03:00:00,300.0,3.55556,2019,11,3,2019-11-05,0,0,7.900000000000033,0.0,4.166666666666667,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
96,2019-11-05 04:00:00,227.0,2.94334,2019,11,4,2019-11-05,0,0,7.700000000000045,0.0,3.7,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
97,2019-11-05 05:00:00,220.0,2.35945,2019,11,5,2019-11-05,0,0,7.966666666666696,0.0,3.8666666666666667,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
98,2019-11-05 06:00:00,407.0,7.395,2019,11,6,2019-11-05,0,0,8.233333333333348,0.0,4.033333333333333,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
99,2019-11-05 07:00:00,765.0,8.084439999999999,2019,11,7,2019-11-05,0,0,8.5,0.0,4.2,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
100,2019-11-05 08:00:00,1141.0,13.652779999999998,2019,11,8,2019-11-05,0,0,8.766666666666671,-0.03333333333333333,3.4,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
101,2019-11-05 09:00:00,1237.5,19.88167,2019,11,9,2019-11-05,0,0,9.03333333333334,-0.06666666666666667,2.5999999999999996,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
102,2019-11-05 10:00:00,1334.0,26.11056,2019,11,10,2019-11-05,0,0,9.300000000000011,-0.1,1.8,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
